ean,family,sku,title,long_description,ecotax,category,main_photo,photo_1,photo_2,photo_3,photo_4,photo_5,photo_6,photo_7,photo_8,photo_9,photo_10,brand,sport,gender,axis_shoes_size,axis_size_fr,axis_main_color,secondary_color,variant_id,advice_1,advice_2,advice_3,technical_info_1,technical_info_2,technical_info_3,axis_football_ball_size,football_ball_type,related_product_ean_1,related_product_ean_2,related_product_ean_3,related_product_ean_4,related_product_ean_5,related_product_ean_6,related_product_ean_7,related_product_ean_8,related_product_ean_10,related_product_ean_10
466506899107833,FOOTBALL_BALLOONS,279452557787712,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
636186822887046,FOOTBALL_BALLOONS,709652848258599,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
584017530854474,FOOTBALL_BALLOONS,166122863983908,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
648382854997486,FOOTBALL_BALLOONS,171029681176291,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
736208143470563,FOOTBALL_BALLOONS,151239189369184,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
529751524525734,FOOTBALL_BALLOONS,480170274956141,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
42226325505872,FOOTBALL_BALLOONS,441194712869221,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
760004711553786,FOOTBALL_BALLOONS,668302638008513,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
88237448927354,FOOTBALL_BALLOONS,66831421997443,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
145189102419934,FOOTBALL_BALLOONS,454713435027989,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
607345302677664,FOOTBALL_BALLOONS,720504970894626,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
368019840905071,FOOTBALL_BALLOONS,877097876097993,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
925232982724554,FOOTBALL_BALLOONS,609511278257486,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
96080478289686,FOOTBALL_BALLOONS,156488883527498,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
919606974540945,FOOTBALL_BALLOONS,949376766337631,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
961411442945749,FOOTBALL_BALLOONS,349698072903116,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
839224805456761,FOOTBALL_BALLOONS,709954082091955,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
782507614128202,FOOTBALL_BALLOONS,107576085207277,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
229985991655097,FOOTBALL_BALLOONS,599333881092816,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
792094493647894,FOOTBALL_BALLOONS,392947069058309,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
709047716457442,FOOTBALL_BALLOONS,948095953726387,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
197308350237124,FOOTBALL_BALLOONS,208107831292143,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
160246782251582,FOOTBALL_BALLOONS,269755814499485,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
863031582117175,FOOTBALL_BALLOONS,859394834423244,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
813951454257815,FOOTBALL_BALLOONS,764327258612688,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
886516318144417,FOOTBALL_BALLOONS,388377171509831,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
160860129457752,FOOTBALL_BALLOONS,439947103692147,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
681495567025686,FOOTBALL_BALLOONS,631761627015296,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
718493851696903,FOOTBALL_BALLOONS,482999570388345,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
994522320771274,FOOTBALL_BALLOONS,203428016263259,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
60497338550159,FOOTBALL_BALLOONS,782793318854784,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
517879408707816,FOOTBALL_BALLOONS,468096707596958,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
370048538513585,FOOTBALL_BALLOONS,416288887232622,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
527363962925177,FOOTBALL_BALLOONS,764086426864612,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
698578414461523,FOOTBALL_BALLOONS,141082221301651,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
538031920234805,FOOTBALL_BALLOONS,182815452631845,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
680929174376985,FOOTBALL_BALLOONS,998575372195112,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
487455955071972,FOOTBALL_BALLOONS,88020949579327,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
719088323238772,FOOTBALL_BALLOONS,231324480332519,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
425889085043974,FOOTBALL_BALLOONS,380002096088615,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
182451538624394,FOOTBALL_BALLOONS,62003489969593,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
641139286547632,FOOTBALL_BALLOONS,309349401781272,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
321101700964501,FOOTBALL_BALLOONS,425251418837036,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
993448321741538,FOOTBALL_BALLOONS,369571836964425,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
296787078761504,FOOTBALL_BALLOONS,464214205515871,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
131049723161888,FOOTBALL_BALLOONS,663816883962686,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
507989264707437,FOOTBALL_BALLOONS,575352382619619,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
188438206346454,FOOTBALL_BALLOONS,117997364144754,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
178019811378159,FOOTBALL_BALLOONS,232039373680989,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
6167133521305,FOOTBALL_BALLOONS,814818857884106,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
887480772405436,FOOTBALL_BALLOONS,819901217769464,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
927353065206673,FOOTBALL_BALLOONS,798289784954949,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
1zad,FOOTBALL_BALLOONS,722431666778729,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
2zad,FOOTBALL_BALLOONS,356131727829291,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
3zad,FOOTBALL_BALLOONS,233423011955196,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
4zad,FOOTBALL_BALLOONS,823748602829503,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
5zad,FOOTBALL_BALLOONS,734493707254176,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
6zad,FOOTBALL_BALLOONS,735636507202241,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
365041155374204,FOOTBALL_BALLOONS,265394783158898,TITR,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd,zadazd
